,RunId,iteration,Step,input_level_num,input_users,input_max_capacity,input_exam_season,level,time,overall_num_users_unable_to_find_seat,current_num_users_on_floor
394,16,16,10,3,500,100,True,3,2023-04-12 14:00:00,0,46
395,16,16,11,3,500,100,True,3,2023-04-12 14:30:00,0,46
396,16,16,12,3,500,100,True,3,2023-04-12 15:00:00,0,45
397,16,16,13,3,500,100,True,3,2023-04-12 15:30:00,0,45
398,16,16,14,3,500,100,True,3,2023-04-12 16:00:00,0,43
399,16,16,15,3,500,100,True,3,2023-04-12 16:30:00,0,43
400,16,16,16,3,500,100,True,3,2023-04-12 17:00:00,0,38
401,16,16,17,3,500,100,True,3,2023-04-12 17:30:00,0,38
402,16,16,18,3,500,100,True,3,2023-04-12 18:00:00,0,34
403,16,16,19,3,500,100,True,3,2023-04-12 18:30:00,0,34
404,16,16,20,3,500,100,True,3,2023-04-12 19:00:00,0,23
405,16,16,21,3,500,100,True,3,2023-04-12 19:30:00,0,23
406,16,16,22,3,500,100,True,3,2023-04-12 20:00:00,0,9
407,16,16,23,3,500,100,True,3,2023-04-12 20:30:00,0,9
408,17,17,0,3,500,100,True,3,2023-04-12 09:00:00,0,7
409,17,17,1,3,500,100,True,3,2023-04-12 09:30:00,0,6
410,17,17,2,3,500,100,True,3,2023-04-12 10:00:00,0,11
411,17,17,3,3,500,100,True,3,2023-04-12 10:30:00,0,11
412,17,17,4,3,500,100,True,3,2023-04-12 11:00:00,0,12
413,17,17,5,3,500,100,True,3,2023-04-12 11:30:00,0,12
414,17,17,6,3,500,100,True,3,2023-04-12 12:00:00,0,18
415,17,17,7,3,500,100,True,3,2023-04-12 12:30:00,0,18
416,17,17,8,3,500,100,True,3,2023-04-12 13:00:00,0,22
417,17,17,9,3,500,100,True,3,2023-04-12 13:30:00,0,22
418,17,17,10,3,500,100,True,3,2023-04-12 14:00:00,0,35
419,17,17,11,3,500,100,True,3,2023-04-12 14:30:00,0,35
420,17,17,12,3,500,100,True,3,2023-04-12 15:00:00,0,42
421,17,17,13,3,500,100,True,3,2023-04-12 15:30:00,0,42
422,17,17,14,3,500,100,True,3,2023-04-12 16:00:00,0,50
423,17,17,15,3,500,100,True,3,2023-04-12 16:30:00,0,50
424,17,17,16,3,500,100,True,3,2023-04-12 17:00:00,0,46
425,17,17,17,3,500,100,True,3,2023-04-12 17:30:00,0,46
426,17,17,18,3,500,100,True,3,2023-04-12 18:00:00,0,35
427,17,17,19,3,500,100,True,3,2023-04-12 18:30:00,0,35
428,17,17,20,3,500,100,True,3,2023-04-12 19:00:00,0,24
429,17,17,21,3,500,100,True,3,2023-04-12 19:30:00,0,24
430,17,17,22,3,500,100,True,3,2023-04-12 20:00:00,0,9
431,17,17,23,3,500,100,True,3,2023-04-12 20:30:00,0,9
432,18,18,0,3,500,100,True,3,2023-04-12 09:00:00,0,6
433,18,18,1,3,500,100,True,3,2023-04-12 09:30:00,0,6
434,18,18,2,3,500,100,True,3,2023-04-12 10:00:00,0,11
435,18,18,3,3,500,100,True,3,2023-04-12 10:30:00,0,11
436,18,18,4,3,500,100,True,3,2023-04-12 11:00:00,0,17
437,18,18,5,3,500,100,True,3,2023-04-12 11:30:00,0,17
438,18,18,6,3,500,100,True,3,2023-04-12 12:00:00,0,27
439,18,18,7,3,500,100,True,3,2023-04-12 12:30:00,0,27
440,18,18,8,3,500,100,True,3,2023-04-12 13:00:00,0,29
441,18,18,9,3,500,100,True,3,2023-04-12 13:30:00,0,29
442,18,18,10,3,500,100,True,3,2023-04-12 14:00:00,0,42
443,18,18,11,3,500,100,True,3,2023-04-12 14:30:00,0,42
444,18,18,12,3,500,100,True,3,2023-04-12 15:00:00,0,48
445,18,18,13,3,500,100,True,3,2023-04-12 15:30:00,0,48
446,18,18,14,3,500,100,True,3,2023-04-12 16:00:00,0,46
447,18,18,15,3,500,100,True,3,2023-04-12 16:30:00,0,46
448,18,18,16,3,500,100,True,3,2023-04-12 17:00:00,0,38
449,18,18,17,3,500,100,True,3,2023-04-12 17:30:00,0,38
450,18,18,18,3,500,100,True,3,2023-04-12 18:00:00,0,31
451,18,18,19,3,500,100,True,3,2023-04-12 18:30:00,0,31
452,18,18,20,3,500,100,True,3,2023-04-12 19:00:00,0,25
453,18,18,21,3,500,100,True,3,2023-04-12 19:30:00,0,25
454,18,18,22,3,500,100,True,3,2023-04-12 20:00:00,0,9
455,18,18,23,3,500,100,True,3,2023-04-12 20:30:00,0,9
456,19,19,0,3,500,100,True,3,2023-04-12 09:00:00,0,5
457,19,19,1,3,500,100,True,3,2023-04-12 09:30:00,0,5
458,19,19,2,3,500,100,True,3,2023-04-12 10:00:00,0,11
459,19,19,3,3,500,100,True,3,2023-04-12 10:30:00,0,11
460,19,19,4,3,500,100,True,3,2023-04-12 11:00:00,0,20
461,19,19,5,3,500,100,True,3,2023-04-12 11:30:00,0,20
462,19,19,6,3,500,100,True,3,2023-04-12 12:00:00,0,26
463,19,19,7,3,500,100,True,3,2023-04-12 12:30:00,0,26
464,19,19,8,3,500,100,True,3,2023-04-12 13:00:00,0,34
465,19,19,9,3,500,100,True,3,2023-04-12 13:30:00,0,34
466,19,19,10,3,500,100,True,3,2023-04-12 14:00:00,0,46
467,19,19,11,3,500,100,True,3,2023-04-12 14:30:00,0,46
468,19,19,12,3,500,100,True,3,2023-04-12 15:00:00,0,41
469,19,19,13,3,500,100,True,3,2023-04-12 15:30:00,0,41
470,19,19,14,3,500,100,True,3,2023-04-12 16:00:00,0,43
471,19,19,15,3,500,100,True,3,2023-04-12 16:30:00,0,43
472,19,19,16,3,500,100,True,3,2023-04-12 17:00:00,0,41
473,19,19,17,3,500,100,True,3,2023-04-12 17:30:00,0,41
474,19,19,18,3,500,100,True,3,2023-04-12 18:00:00,0,33
475,19,19,19,3,500,100,True,3,2023-04-12 18:30:00,0,33
476,19,19,20,3,500,100,True,3,2023-04-12 19:00:00,0,18
477,19,19,21,3,500,100,True,3,2023-04-12 19:30:00,0,18
478,19,19,22,3,500,100,True,3,2023-04-12 20:00:00,0,4
479,19,19,23,3,500,100,True,3,2023-04-12 20:30:00,0,4
480,20,20,0,3,500,100,True,3,2023-04-12 09:00:00,0,7
481,20,20,1,3,500,100,True,3,2023-04-12 09:30:00,0,7
482,20,20,2,3,500,100,True,3,2023-04-12 10:00:00,0,12
483,20,20,3,3,500,100,True,3,2023-04-12 10:30:00,0,12
484,20,20,4,3,500,100,True,3,2023-04-12 11:00:00,0,17
485,20,20,5,3,500,100,True,3,2023-04-12 11:30:00,0,17
486,20,20,6,3,500,100,True,3,2023-04-12 12:00:00,0,21
487,20,20,7,3,500,100,True,3,2023-04-12 12:30:00,0,21
488,20,20,8,3,500,100,True,3,2023-04-12 13:00:00,0,28
489,20,20,9,3,500,100,True,3,2023-04-12 13:30:00,0,28
490,20,20,10,3,500,100,True,3,2023-04-12 14:00:00,0,38
491,20,20,11,3,500,100,True,3,2023-04-12 14:30:00,0,38
492,20,20,12,3,500,100,True,3,2023-04-12 15:00:00,0,38
493,20,20,13,3,500,100,True,3,2023-04-12 15:30:00,0,38
494,20,20,14,3,500,100,True,3,2023-04-12 16:00:00,0,38
495,20,20,15,3,500,100,True,3,2023-04-12 16:30:00,0,38
496,20,20,16,3,500,100,True,3,2023-04-12 17:00:00,0,36
497,20,20,17,3,500,100,True,3,2023-04-12 17:30:00,0,36
498,20,20,18,3,500,100,True,3,2023-04-12 18:00:00,0,31
499,20,20,19,3,500,100,True,3,2023-04-12 18:30:00,0,31
500,20,20,20,3,500,100,True,3,2023-04-12 19:00:00,0,23
501,20,20,21,3,500,100,True,3,2023-04-12 19:30:00,0,23
502,20,20,22,3,500,100,True,3,2023-04-12 20:00:00,0,8
503,20,20,23,3,500,100,True,3,2023-04-12 20:30:00,0,8
504,21,21,0,3,500,100,True,3,2023-04-12 09:00:00,0,5
505,21,21,1,3,500,100,True,3,2023-04-12 09:30:00,0,5
506,21,21,2,3,500,100,True,3,2023-04-12 10:00:00,0,8
507,21,21,3,3,500,100,True,3,2023-04-12 10:30:00,0,8
508,21,21,4,3,500,100,True,3,2023-04-12 11:00:00,0,8
509,21,21,5,3,500,100,True,3,2023-04-12 11:30:00,0,8
510,21,21,6,3,500,100,True,3,2023-04-12 12:00:00,0,14
511,21,21,7,3,500,100,True,3,2023-04-12 12:30:00,0,14
512,21,21,8,3,500,100,True,3,2023-04-12 13:00:00,0,22
513,21,21,9,3,500,100,True,3,2023-04-12 13:30:00,0,22
514,21,21,10,3,500,100,True,3,2023-04-12 14:00:00,0,31
515,21,21,11,3,500,100,True,3,2023-04-12 14:30:00,0,31
516,21,21,12,3,500,100,True,3,2023-04-12 15:00:00,0,44
517,21,21,13,3,500,100,True,3,2023-04-12 15:30:00,0,44
518,21,21,14,3,500,100,True,3,2023-04-12 16:00:00,0,41
519,21,21,15,3,500,100,True,3,2023-04-12 16:30:00,0,41
520,21,21,16,3,500,100,True,3,2023-04-12 17:00:00,0,43
521,21,21,17,3,500,100,True,3,2023-04-12 17:30:00,0,43
522,21,21,18,3,500,100,True,3,2023-04-12 18:00:00,0,40
523,21,21,19,3,500,100,True,3,2023-04-12 18:30:00,0,40
524,21,21,20,3,500,100,True,3,2023-04-12 19:00:00,0,25
525,21,21,21,3,500,100,True,3,2023-04-12 19:30:00,0,25
526,21,21,22,3,500,100,True,3,2023-04-12 20:00:00,0,13
527,21,21,23,3,500,100,True,3,2023-04-12 20:30:00,0,13
528,22,22,0,3,500,100,True,3,2023-04-12 09:00:00,0,4
529,22,22,1,3,500,100,True,3,2023-04-12 09:30:00,0,4
530,22,22,2,3,500,100,True,3,2023-04-12 10:00:00,0,7
531,22,22,3,3,500,100,True,3,2023-04-12 10:30:00,0,7
532,22,22,4,3,500,100,True,3,2023-04-12 11:00:00,0,11
533,22,22,5,3,500,100,True,3,2023-04-12 11:30:00,0,11
534,22,22,6,3,500,100,True,3,2023-04-12 12:00:00,0,14
535,22,22,7,3,500,100,True,3,2023-04-12 12:30:00,0,14
536,22,22,8,3,500,100,True,3,2023-04-12 13:00:00,0,17
537,22,22,9,3,500,100,True,3,2023-04-12 13:30:00,0,17
538,22,22,10,3,500,100,True,3,2023-04-12 14:00:00,0,25
539,22,22,11,3,500,100,True,3,2023-04-12 14:30:00,0,25
540,22,22,12,3,500,100,True,3,2023-04-12 15:00:00,0,34
541,22,22,13,3,500,100,True,3,2023-04-12 15:30:00,0,34
542,22,22,14,3,500,100,True,3,2023-04-12 16:00:00,0,35
543,22,22,15,3,500,100,True,3,2023-04-12 16:30:00,0,35
544,22,22,16,3,500,100,True,3,2023-04-12 17:00:00,0,30
545,22,22,17,3,500,100,True,3,2023-04-12 17:30:00,0,30
546,22,22,18,3,500,100,True,3,2023-04-12 18:00:00,0,27
547,22,22,19,3,500,100,True,3,2023-04-12 18:30:00,0,27
548,22,22,20,3,500,100,True,3,2023-04-12 19:00:00,0,23
549,22,22,21,3,500,100,True,3,2023-04-12 19:30:00,0,23
550,22,22,22,3,500,100,True,3,2023-04-12 20:00:00,0,11
551,22,22,23,3,500,100,True,3,2023-04-12 20:30:00,0,11
552,23,23,0,3,500,100,True,3,2023-04-12 09:00:00,0,4
553,23,23,1,3,500,100,True,3,2023-04-12 09:30:00,0,4
554,23,23,2,3,500,100,True,3,2023-04-12 10:00:00,0,10
555,23,23,3,3,500,100,True,3,2023-04-12 10:30:00,0,10
556,23,23,4,3,500,100,True,3,2023-04-12 11:00:00,0,16
557,23,23,5,3,500,100,True,3,2023-04-12 11:30:00,0,16
558,23,23,6,3,500,100,True,3,2023-04-12 12:00:00,0,21
559,23,23,7,3,500,100,True,3,2023-04-12 12:30:00,0,21
560,23,23,8,3,500,100,True,3,2023-04-12 13:00:00,0,29
561,23,23,9,3,500,100,True,3,2023-04-12 13:30:00,0,29
562,23,23,10,3,500,100,True,3,2023-04-12 14:00:00,0,38
563,23,23,11,3,500,100,True,3,2023-04-12 14:30:00,0,38
564,23,23,12,3,500,100,True,3,2023-04-12 15:00:00,0,44
565,23,23,13,3,500,100,True,3,2023-04-12 15:30:00,0,44
566,23,23,14,3,500,100,True,3,2023-04-12 16:00:00,0,49
567,23,23,15,3,500,100,True,3,2023-04-12 16:30:00,0,49
568,23,23,16,3,500,100,True,3,2023-04-12 17:00:00,0,41
569,23,23,17,3,500,100,True,3,2023-04-12 17:30:00,0,41
570,23,23,18,3,500,100,True,3,2023-04-12 18:00:00,0,35
571,23,23,19,3,500,100,True,3,2023-04-12 18:30:00,0,35
572,23,23,20,3,500,100,True,3,2023-04-12 19:00:00,0,26
573,23,23,21,3,500,100,True,3,2023-04-12 19:30:00,0,26
574,23,23,22,3,500,100,True,3,2023-04-12 20:00:00,0,11
575,23,23,23,3,500,100,True,3,2023-04-12 20:30:00,0,11
576,24,24,0,3,500,100,True,3,2023-04-12 09:00:00,0,5
577,24,24,1,3,500,100,True,3,2023-04-12 09:30:00,0,5
578,24,24,2,3,500,100,True,3,2023-04-12 10:00:00,0,7
579,24,24,3,3,500,100,True,3,2023-04-12 10:30:00,0,7
580,24,24,4,3,500,100,True,3,2023-04-12 11:00:00,0,16
581,24,24,5,3,500,100,True,3,2023-04-12 11:30:00,0,16
582,24,24,6,3,500,100,True,3,2023-04-12 12:00:00,0,27
583,24,24,7,3,500,100,True,3,2023-04-12 12:30:00,0,27
584,24,24,8,3,500,100,True,3,2023-04-12 13:00:00,0,30
585,24,24,9,3,500,100,True,3,2023-04-12 13:30:00,0,30
586,24,24,10,3,500,100,True,3,2023-04-12 14:00:00,0,34
587,24,24,11,3,500,100,True,3,2023-04-12 14:30:00,0,34
588,24,24,12,3,500,100,True,3,2023-04-12 15:00:00,0,38
589,24,24,13,3,500,100,True,3,2023-04-12 15:30:00,0,38
590,24,24,14,3,500,100,True,3,2023-04-12 16:00:00,0,43
591,24,24,15,3,500,100,True,3,2023-04-12 16:30:00,0,43
592,24,24,16,3,500,100,True,3,2023-04-12 17:00:00,0,43
593,24,24,17,3,500,100,True,3,2023-04-12 17:30:00,0,43
594,24,24,18,3,500,100,True,3,2023-04-12 18:00:00,0,34
595,24,24,19,3,500,100,True,3,2023-04-12 18:30:00,0,34
596,24,24,20,3,500,100,True,3,2023-04-12 19:00:00,0,26
597,24,24,21,3,500,100,True,3,2023-04-12 19:30:00,0,26
598,24,24,22,3,500,100,True,3,2023-04-12 20:00:00,0,13
599,24,24,23,3,500,100,True,3,2023-04-12 20:30:00,0,13
600,25,25,0,3,500,100,True,3,2023-04-12 09:00:00,0,6
601,25,25,1,3,500,100,True,3,2023-04-12 09:30:00,0,6
602,25,25,2,3,500,100,True,3,2023-04-12 10:00:00,0,12
603,25,25,3,3,500,100,True,3,2023-04-12 10:30:00,0,12
604,25,25,4,3,500,100,True,3,2023-04-12 11:00:00,0,19
605,25,25,5,3,500,100,True,3,2023-04-12 11:30:00,0,19
606,25,25,6,3,500,100,True,3,2023-04-12 12:00:00,0,22
607,25,25,7,3,500,100,True,3,2023-04-12 12:30:00,0,22
608,25,25,8,3,500,100,True,3,2023-04-12 13:00:00,0,32
609,25,25,9,3,500,100,True,3,2023-04-12 13:30:00,0,32
610,25,25,10,3,500,100,True,3,2023-04-12 14:00:00,0,34
611,25,25,11,3,500,100,True,3,2023-04-12 14:30:00,0,34
612,25,25,12,3,500,100,True,3,2023-04-12 15:00:00,0,38
613,25,25,13,3,500,100,True,3,2023-04-12 15:30:00,0,38
614,25,25,14,3,500,100,True,3,2023-04-12 16:00:00,0,40
615,25,25,15,3,500,100,True,3,2023-04-12 16:30:00,0,40
616,25,25,16,3,500,100,True,3,2023-04-12 17:00:00,0,35
617,25,25,17,3,500,100,True,3,2023-04-12 17:30:00,0,35
618,25,25,18,3,500,100,True,3,2023-04-12 18:00:00,0,34
619,25,25,19,3,500,100,True,3,2023-04-12 18:30:00,0,34
620,25,25,20,3,500,100,True,3,2023-04-12 19:00:00,0,25
621,25,25,21,3,500,100,True,3,2023-04-12 19:30:00,0,25
622,25,25,22,3,500,100,True,3,2023-04-12 20:00:00,0,14
623,25,25,23,3,500,100,True,3,2023-04-12 20:30:00,0,14
624,26,26,0,3,500,100,True,3,2023-04-12 09:00:00,0,2
625,26,26,1,3,500,100,True,3,2023-04-12 09:30:00,0,2
626,26,26,2,3,500,100,True,3,2023-04-12 10:00:00,0,9
627,26,26,3,3,500,100,True,3,2023-04-12 10:30:00,0,9
628,26,26,4,3,500,100,True,3,2023-04-12 11:00:00,0,17
629,26,26,5,3,500,100,True,3,2023-04-12 11:30:00,0,17
630,26,26,6,3,500,100,True,3,2023-04-12 12:00:00,0,23
631,26,26,7,3,500,100,True,3,2023-04-12 12:30:00,0,23
632,26,26,8,3,500,100,True,3,2023-04-12 13:00:00,0,33
633,26,26,9,3,500,100,True,3,2023-04-12 13:30:00,0,33
634,26,26,10,3,500,100,True,3,2023-04-12 14:00:00,0,43
635,26,26,11,3,500,100,True,3,2023-04-12 14:30:00,0,43
636,26,26,12,3,500,100,True,3,2023-04-12 15:00:00,0,47
637,26,26,13,3,500,100,True,3,2023-04-12 15:30:00,0,47
638,26,26,14,3,500,100,True,3,2023-04-12 16:00:00,0,45
639,26,26,15,3,500,100,True,3,2023-04-12 16:30:00,0,45
640,26,26,16,3,500,100,True,3,2023-04-12 17:00:00,0,35
641,26,26,17,3,500,100,True,3,2023-04-12 17:30:00,0,35
642,26,26,18,3,500,100,True,3,2023-04-12 18:00:00,0,36
643,26,26,19,3,500,100,True,3,2023-04-12 18:30:00,0,36
644,26,26,20,3,500,100,True,3,2023-04-12 19:00:00,0,22
645,26,26,21,3,500,100,True,3,2023-04-12 19:30:00,0,22
646,26,26,22,3,500,100,True,3,2023-04-12 20:00:00,0,5
647,26,26,23,3,500,100,True,3,2023-04-12 20:30:00,0,5
648,27,27,0,3,500,100,True,3,2023-04-12 09:00:00,0,4
649,27,27,1,3,500,100,True,3,2023-04-12 09:30:00,0,4
650,27,27,2,3,500,100,True,3,2023-04-12 10:00:00,0,11
651,27,27,3,3,500,100,True,3,2023-04-12 10:30:00,0,11
652,27,27,4,3,500,100,True,3,2023-04-12 11:00:00,0,13
653,27,27,5,3,500,100,True,3,2023-04-12 11:30:00,0,13
654,27,27,6,3,500,100,True,3,2023-04-12 12:00:00,0,17
655,27,27,7,3,500,100,True,3,2023-04-12 12:30:00,0,17
656,27,27,8,3,500,100,True,3,2023-04-12 13:00:00,0,22
657,27,27,9,3,500,100,True,3,2023-04-12 13:30:00,0,22
658,27,27,10,3,500,100,True,3,2023-04-12 14:00:00,0,26
659,27,27,11,3,500,100,True,3,2023-04-12 14:30:00,0,26
660,27,27,12,3,500,100,True,3,2023-04-12 15:00:00,0,32
661,27,27,13,3,500,100,True,3,2023-04-12 15:30:00,0,32
662,27,27,14,3,500,100,True,3,2023-04-12 16:00:00,0,37
663,27,27,15,3,500,100,True,3,2023-04-12 16:30:00,0,37
664,27,27,16,3,500,100,True,3,2023-04-12 17:00:00,0,34
665,27,27,17,3,500,100,True,3,2023-04-12 17:30:00,0,34
666,27,27,18,3,500,100,True,3,2023-04-12 18:00:00,0,26
667,27,27,19,3,500,100,True,3,2023-04-12 18:30:00,0,26
668,27,27,20,3,500,100,True,3,2023-04-12 19:00:00,0,16
669,27,27,21,3,500,100,True,3,2023-04-12 19:30:00,0,16
670,27,27,22,3,500,100,True,3,2023-04-12 20:00:00,0,5
671,27,27,23,3,500,100,True,3,2023-04-12 20:30:00,0,5
672,28,28,0,3,500,100,True,3,2023-04-12 09:00:00,0,6
673,28,28,1,3,500,100,True,3,2023-04-12 09:30:00,0,6
674,28,28,2,3,500,100,True,3,2023-04-12 10:00:00,0,9
675,28,28,3,3,500,100,True,3,2023-04-12 10:30:00,0,9
676,28,28,4,3,500,100,True,3,2023-04-12 11:00:00,0,12
677,28,28,5,3,500,100,True,3,2023-04-12 11:30:00,0,12
678,28,28,6,3,500,100,True,3,2023-04-12 12:00:00,0,18
679,28,28,7,3,500,100,True,3,2023-04-12 12:30:00,0,18
680,28,28,8,3,500,100,True,3,2023-04-12 13:00:00,0,25
681,28,28,9,3,500,100,True,3,2023-04-12 13:30:00,0,25
682,28,28,10,3,500,100,True,3,2023-04-12 14:00:00,0,35
683,28,28,11,3,500,100,True,3,2023-04-12 14:30:00,0,35
684,28,28,12,3,500,100,True,3,2023-04-12 15:00:00,0,36
685,28,28,13,3,500,100,True,3,2023-04-12 15:30:00,0,36
686,28,28,14,3,500,100,True,3,2023-04-12 16:00:00,0,41
687,28,28,15,3,500,100,True,3,2023-04-12 16:30:00,0,41
688,28,28,16,3,500,100,True,3,2023-04-12 17:00:00,0,44
689,28,28,17,3,500,100,True,3,2023-04-12 17:30:00,0,44
690,28,28,18,3,500,100,True,3,2023-04-12 18:00:00,0,33
691,28,28,19,3,500,100,True,3,2023-04-12 18:30:00,0,33
692,28,28,20,3,500,100,True,3,2023-04-12 19:00:00,0,24
693,28,28,21,3,500,100,True,3,2023-04-12 19:30:00,0,24
694,28,28,22,3,500,100,True,3,2023-04-12 20:00:00,0,9
695,28,28,23,3,500,100,True,3,2023-04-12 20:30:00,0,9
696,29,29,0,3,500,100,True,3,2023-04-12 09:00:00,0,4
697,29,29,1,3,500,100,True,3,2023-04-12 09:30:00,0,4
698,29,29,2,3,500,100,True,3,2023-04-12 10:00:00,0,15
699,29,29,3,3,500,100,True,3,2023-04-12 10:30:00,0,15
700,29,29,4,3,500,100,True,3,2023-04-12 11:00:00,0,21
701,29,29,5,3,500,100,True,3,2023-04-12 11:30:00,0,21
702,29,29,6,3,500,100,True,3,2023-04-12 12:00:00,0,26
703,29,29,7,3,500,100,True,3,2023-04-12 12:30:00,0,26
704,29,29,8,3,500,100,True,3,2023-04-12 13:00:00,0,33
705,29,29,9,3,500,100,True,3,2023-04-12 13:30:00,0,33
706,29,29,10,3,500,100,True,3,2023-04-12 14:00:00,0,51
707,29,29,11,3,500,100,True,3,2023-04-12 14:30:00,0,51
708,29,29,12,3,500,100,True,3,2023-04-12 15:00:00,0,57
709,29,29,13,3,500,100,True,3,2023-04-12 15:30:00,0,57
710,29,29,14,3,500,100,True,3,2023-04-12 16:00:00,0,58
711,29,29,15,3,500,100,True,3,2023-04-12 16:30:00,0,58
712,29,29,16,3,500,100,True,3,2023-04-12 17:00:00,0,48
713,29,29,17,3,500,100,True,3,2023-04-12 17:30:00,0,48
714,29,29,18,3,500,100,True,3,2023-04-12 18:00:00,0,42
715,29,29,19,3,500,100,True,3,2023-04-12 18:30:00,0,42
716,29,29,20,3,500,100,True,3,2023-04-12 19:00:00,0,36
717,29,29,21,3,500,100,True,3,2023-04-12 19:30:00,0,36
718,29,29,22,3,500,100,True,3,2023-04-12 20:00:00,0,12
719,29,29,23,3,500,100,True,3,2023-04-12 20:30:00,0,12
720,30,30,0,3,500,100,True,3,2023-04-12 09:00:00,0,4
721,30,30,1,3,500,100,True,3,2023-04-12 09:30:00,0,4
722,30,30,2,3,500,100,True,3,2023-04-12 10:00:00,0,10
723,30,30,3,3,500,100,True,3,2023-04-12 10:30:00,0,10
724,30,30,4,3,500,100,True,3,2023-04-12 11:00:00,0,16
725,30,30,5,3,500,100,True,3,2023-04-12 11:30:00,0,16
726,30,30,6,3,500,100,True,3,2023-04-12 12:00:00,0,24
727,30,30,7,3,500,100,True,3,2023-04-12 12:30:00,0,24
728,30,30,8,3,500,100,True,3,2023-04-12 13:00:00,0,26
729,30,30,9,3,500,100,True,3,2023-04-12 13:30:00,0,26
730,30,30,10,3,500,100,True,3,2023-04-12 14:00:00,0,31
731,30,30,11,3,500,100,True,3,2023-04-12 14:30:00,0,31
732,30,30,12,3,500,100,True,3,2023-04-12 15:00:00,0,34
733,30,30,13,3,500,100,True,3,2023-04-12 15:30:00,0,34
734,30,30,14,3,500,100,True,3,2023-04-12 16:00:00,0,32
735,30,30,15,3,500,100,True,3,2023-04-12 16:30:00,0,32
736,30,30,16,3,500,100,True,3,2023-04-12 17:00:00,0,34
737,30,30,17,3,500,100,True,3,2023-04-12 17:30:00,0,34
738,30,30,18,3,500,100,True,3,2023-04-12 18:00:00,0,30
739,30,30,19,3,500,100,True,3,2023-04-12 18:30:00,0,30
740,30,30,20,3,500,100,True,3,2023-04-12 19:00:00,0,22
741,30,30,21,3,500,100,True,3,2023-04-12 19:30:00,0,22
742,30,30,22,3,500,100,True,3,2023-04-12 20:00:00,0,10
743,30,30,23,3,500,100,True,3,2023-04-12 20:30:00,0,10
744,31,31,0,3,500,100,True,3,2023-04-12 09:00:00,0,6
745,31,31,1,3,500,100,True,3,2023-04-12 09:30:00,0,6
746,31,31,2,3,500,100,True,3,2023-04-12 10:00:00,0,11
747,31,31,3,3,500,100,True,3,2023-04-12 10:30:00,0,11
748,31,31,4,3,500,100,True,3,2023-04-12 11:00:00,0,18
749,31,31,5,3,500,100,True,3,2023-04-12 11:30:00,0,18
750,31,31,6,3,500,100,True,3,2023-04-12 12:00:00,0,22
751,31,31,7,3,500,100,True,3,2023-04-12 12:30:00,0,22
752,31,31,8,3,500,100,True,3,2023-04-12 13:00:00,0,26
753,31,31,9,3,500,100,True,3,2023-04-12 13:30:00,0,26
754,31,31,10,3,500,100,True,3,2023-04-12 14:00:00,0,35
755,31,31,11,3,500,100,True,3,2023-04-12 14:30:00,0,35
756,31,31,12,3,500,100,True,3,2023-04-12 15:00:00,0,34
757,31,31,13,3,500,100,True,3,2023-04-12 15:30:00,0,34
758,31,31,14,3,500,100,True,3,2023-04-12 16:00:00,0,32
759,31,31,15,3,500,100,True,3,2023-04-12 16:30:00,0,32
760,31,31,16,3,500,100,True,3,2023-04-12 17:00:00,0,28
761,31,31,17,3,500,100,True,3,2023-04-12 17:30:00,0,28
762,31,31,18,3,500,100,True,3,2023-04-12 18:00:00,0,23
763,31,31,19,3,500,100,True,3,2023-04-12 18:30:00,0,23
764,31,31,20,3,500,100,True,3,2023-04-12 19:00:00,0,12
765,31,31,21,3,500,100,True,3,2023-04-12 19:30:00,0,12
766,31,31,22,3,500,100,True,3,2023-04-12 20:00:00,0,3
767,31,31,23,3,500,100,True,3,2023-04-12 20:30:00,0,3
768,32,32,0,3,500,100,True,3,2023-04-12 09:00:00,0,3
769,32,32,1,3,500,100,True,3,2023-04-12 09:30:00,0,3
770,32,32,2,3,500,100,True,3,2023-04-12 10:00:00,0,9
771,32,32,3,3,500,100,True,3,2023-04-12 10:30:00,0,9
772,32,32,4,3,500,100,True,3,2023-04-12 11:00:00,0,19
773,32,32,5,3,500,100,True,3,2023-04-12 11:30:00,0,19
774,32,32,6,3,500,100,True,3,2023-04-12 12:00:00,0,29
775,32,32,7,3,500,100,True,3,2023-04-12 12:30:00,0,29
776,32,32,8,3,500,100,True,3,2023-04-12 13:00:00,0,31
777,32,32,9,3,500,100,True,3,2023-04-12 13:30:00,0,31
778,32,32,10,3,500,100,True,3,2023-04-12 14:00:00,0,35
779,32,32,11,3,500,100,True,3,2023-04-12 14:30:00,0,35
780,32,32,12,3,500,100,True,3,2023-04-12 15:00:00,0,47
781,32,32,13,3,500,100,True,3,2023-04-12 15:30:00,0,47
782,32,32,14,3,500,100,True,3,2023-04-12 16:00:00,0,42
783,32,32,15,3,500,100,True,3,2023-04-12 16:30:00,0,42
784,32,32,16,3,500,100,True,3,2023-04-12 17:00:00,0,31
785,32,32,17,3,500,100,True,3,2023-04-12 17:30:00,0,31
786,32,32,18,3,500,100,True,3,2023-04-12 18:00:00,0,25
787,32,32,19,3,500,100,True,3,2023-04-12 18:30:00,0,25
788,32,32,20,3,500,100,True,3,2023-04-12 19:00:00,0,15
789,32,32,21,3,500,100,True,3,2023-04-12 19:30:00,0,15
790,32,32,22,3,500,100,True,3,2023-04-12 20:00:00,0,6
791,32,32,23,3,500,100,True,3,2023-04-12 20:30:00,0,6
